prov_name,year,q10_dynasty_share,q50_dynasty_share,q90_dynasty_share,horizon
Surigao Del Sur,2024,29.510780334472656,33.09849166870117,37.13618469238281,2028
Surigao Del Sur,2025,29.43706512451172,33.55975341796875,37.99363327026367,2028
Surigao Del Sur,2026,29.375991821289062,33.825950622558594,38.450557708740234,2028
Surigao Del Sur,2027,29.32518768310547,33.99791717529297,38.719085693359375,2028
Surigao Del Sur,2028,29.282943725585938,34.124755859375,38.90049362182617,2028
Tarlac,2023,24.051725387573242,26.324556350708008,28.674083709716797,2028
Tarlac,2024,24.229896545410156,27.554174423217773,31.270368576049805,2028
Tarlac,2025,25.435638427734375,29.613956451416016,34.22018814086914,2028
Tarlac,2026,27.035627365112305,31.171592712402344,35.32954025268555,2028
Tarlac,2027,27.90915870666504,31.68994140625,35.231849670410156,2028
Tarlac,2028,28.279037475585938,31.808626174926758,35.002262115478516,2028
Tawi-Tawi,2023,27.028175354003906,30.097124099731445,33.84595489501953,2028
Tawi-Tawi,2024,27.366344451904297,31.292606353759766,35.87737274169922,2028
Tawi-Tawi,2025,27.6387882232666,32.30595016479492,37.46337890625,2028
Tawi-Tawi,2026,27.764162063598633,32.87063980102539,38.24983215332031,2028
Tawi-Tawi,2027,27.79590606689453,33.172889709472656,38.618839263916016,2028
Tawi-Tawi,2028,27.786880493164062,33.35666275024414,38.81149673461914,2028
Zambales,2023,16.037900924682617,17.56220245361328,18.865474700927734,2028
Zambales,2024,16.000673294067383,17.519283294677734,18.89329719543457,2028
Zambales,2025,15.993027687072754,17.49132537841797,18.899490356445312,2028
Zambales,2026,15.99665355682373,17.47492027282715,18.88703727722168,2028
Zambales,2027,15.999091148376465,17.464088439941406,18.869897842407227,2028
Zambales,2028,15.99945068359375,17.456008911132812,18.85287094116211,2028
Zamboanga Del Norte,2023,16.473997116088867,18.385398864746094,19.882408142089844,2028
Zamboanga Del Norte,2024,16.45107078552246,18.822834014892578,20.81475257873535,2028
Zamboanga Del Norte,2025,16.47381591796875,19.50037384033203,22.37942123413086,2028
Zamboanga Del Norte,2026,16.77164077758789,20.74199104309082,24.910541534423828,2028
Zamboanga Del Norte,2027,17.67527198791504,22.529903411865234,27.77295684814453,2028
Zamboanga Del Norte,2028,18.913604736328125,24.211463928222656,29.817434310913086,2028
Zamboanga Del Sur,2023,16.964675903320312,18.49383544921875,20.008342742919922,2028
Zamboanga Del Sur,2024,16.74601173400879,18.83339500427246,21.077333450317383,2028
Zamboanga Del Sur,2025,16.708106994628906,19.517892837524414,22.704973220825195,2028
Zamboanga Del Sur,2026,16.93278694152832,20.256969451904297,24.01913070678711,2028
Zamboanga Del Sur,2027,17.178691864013672,20.796506881713867,24.789379119873047,2028
Zamboanga Del Sur,2028,17.404958724975586,21.210071563720703,25.276653289794922,2028
Zamboanga Sibugay,2023,23.366079330444336,27.0578556060791,31.007585525512695,2028
Zamboanga Sibugay,2024,23.12708282470703,26.89400291442871,31.18882942199707,2028
Zamboanga Sibugay,2025,23.026493072509766,26.78058624267578,31.287961959838867,2028
Zamboanga Sibugay,2026,22.970056533813477,26.697235107421875,31.26995277404785,2028
Zamboanga Sibugay,2027,22.909587860107422,26.62633514404297,31.20236587524414,2028
Zamboanga Sibugay,2028,22.84436798095703,26.56214714050293,31.11978530883789,2028
Abra,2023,31.099756240844727,34.72040939331055,37.91143035888672,2031
Abra,2024,32.286075592041016,36.01366424560547,39.10513687133789,2031
Abra,2025,32.93056869506836,36.56190872192383,39.50523376464844,2031
Abra,2026,33.331687927246094,36.849971771240234,39.68666076660156,2031
Abra,2027,33.5871467590332,37.01472854614258,39.800785064697266,2031
Abra,2028,33.74241256713867,37.11030960083008,39.892906188964844,2031
Abra,2029,33.83121109008789,37.16206741333008,39.96369171142578,2031
Abra,2030,33.8770751953125,37.186119079589844,40.01304626464844,2031
Abra,2031,33.89529800415039,37.19253158569336,40.04461669921875,2031
Agusan Del Norte,2023,19.42894744873047,22.62259292602539,25.082237243652344,2031
Agusan Del Norte,2024,19.19122314453125,22.494367599487305,25.082130432128906,2031
Agusan Del Norte,2025,19.094329833984375,22.37468719482422,25.000391006469727,2031
Agusan Del Norte,2026,19.066020965576172,22.276031494140625,24.906536102294922,2031
Agusan Del Norte,2027,19.064022064208984,22.19740104675293,24.82289695739746,2031
Agusan Del Norte,2028,19.062801361083984,22.12865447998047,24.750463485717773,2031
Agusan Del Norte,2029,19.055068969726562,22.064910888671875,24.685577392578125,2031
Agusan Del Norte,2030,19.04121971130371,22.00537109375,24.62592887878418,2031
Agusan Del Norte,2031,19.02255630493164,21.94985580444336,24.570220947265625,2031
Agusan Del Sur,2023,21.687177658081055,24.275876998901367,27.355993270874023,2031
Agusan Del Sur,2024,21.641496658325195,26.082050323486328,30.351482391357422,2031
Agusan Del Sur,2025,22.037734985351562,26.942455291748047,31.372570037841797,2031
Agusan Del Sur,2026,22.334766387939453,27.32562255859375,31.781749725341797,2031
Agusan Del Sur,2027,22.5035400390625,27.503318786621094,31.965900421142578,2031
Agusan Del Sur,2028,22.588350296020508,27.579137802124023,32.04267883300781,2031
Agusan Del Sur,2029,22.623960494995117,27.597850799560547,32.058006286621094,2031
Agusan Del Sur,2030,22.63092041015625,27.58341407775879,32.036834716796875,2031
Agusan Del Sur,2031,22.621238708496094,27.549846649169922,31.99415397644043,2031
Aklan,2023,30.512039184570312,34.331695556640625,36.489898681640625,2031
Aklan,2024,31.07271957397461,34.88983154296875,37.100154876708984,2031
Aklan,2025,31.082090377807617,34.95103454589844,37.27472686767578,2031
Aklan,2026,31.0640926361084,35.01593017578125,37.46250915527344,2031
Aklan,2027,31.108945846557617,35.13237762451172,37.712158203125,2031
Aklan,2028,31.202186584472656,35.27736282348633,37.99125671386719,2031
Aklan,2029,31.3013916015625,35.41529846191406,38.259071350097656,2031
Aklan,2030,31.38132095336914,35.524818420410156,38.48857498168945,2031
Aklan,2031,31.436710357666016,35.60276794433594,38.6734733581543,2031
Albay,2023,15.248005867004395,19.456941604614258,24.344581604003906,2031
Albay,2024,17.980148315429688,24.207935333251953,29.799057006835938,2031
Albay,2025,18.75241470336914,25.00772476196289,30.58032989501953,2031
Albay,2026,19.304658889770508,25.487085342407227,30.960163116455078,2031
Albay,2027,19.71742820739746,25.742860794067383,31.063262939453125,2031
Albay,2028,19.992246627807617,25.843170166015625,31.037559509277344,2031
Albay,2029,20.158254623413086,25.864028930664062,30.97683334350586,2031
Albay,2030,20.252538681030273,25.845081329345703,30.901172637939453,2031
Albay,2031,20.30130386352539,25.803321838378906,30.815387725830078,2031
Antique,2023,26.549942016601562,29.957250595092773,33.22548294067383,2031
Antique,2024,26.574661254882812,30.0340633392334,33.266021728515625,2031
Antique,2025,26.81397247314453,30.169204711914062,33.264930725097656,2031
Antique,2026,27.108320236206055,30.318017959594727,33.28005599975586,2031
Antique,2027,27.365835189819336,30.44036865234375,33.31046676635742,2031
Antique,2028,27.54410743713379,30.522380828857422,33.34925079345703,2031
Antique,2029,27.647621154785156,30.563688278198242,33.37822341918945,2031
Antique,2030,27.69925880432129,30.57682228088379,33.3936653137207,2031
Antique,2031,27.718664169311523,30.572845458984375,33.396636962890625,2031
Apayao,2023,26.581253051757812,29.51132583618164,31.05834197998047,2031
Apayao,2024,25.782533645629883,29.471149444580078,31.797048568725586,2031
Apayao,2025,25.363468170166016,29.4713077545166,32.259681701660156,2031
Apayao,2026,25.16585350036621,29.528833389282227,32.662261962890625,2031
Apayao,2027,25.12763023376465,29.646738052368164,33.05896759033203,2031
Apayao,2028,25.17228889465332,29.790334701538086,33.434547424316406,2031
Apayao,2029,25.239763259887695,29.924774169921875,33.76539611816406,2031
Apayao,2030,25.297212600708008,30.029836654663086,34.03704071044922,2031
Apayao,2031,25.334407806396484,30.102447509765625,34.25065612792969,2031
Aurora,2023,17.37333106994629,23.20119857788086,31.90488624572754,2031
Aurora,2024,19.420822143554688,29.33251953125,40.40719223022461,2031
Aurora,2025,20.655797958374023,31.91183090209961,43.6458740234375,2031
Aurora,2026,21.6063289642334,33.570579528808594,45.666812896728516,2031
Aurora,2027,22.37535858154297,34.772216796875,47.115447998046875,2031
Aurora,2028,22.964000701904297,35.614662170410156,48.13517761230469,2031
