prov_name,year,q10_dynasty_share,q50_dynasty_share,q90_dynasty_share,horizon,risk_tier,pi_width,dynasty_share_2022,delta_from_2022,trajectory
Biliran,2024,19.16519546508789,20.874937057495117,24.222610473632812,2028,Low Risk,5.057415008544922,21.9780216217041,-1.1030845642089844,Stable
Biliran,2025,19.624889373779297,21.692365646362305,25.34615898132324,2028,Low Risk,5.721269607543942,21.9780216217041,-0.2856559753417969,Stable
Biliran,2026,21.1878604888916,23.849281311035156,28.144418716430664,2028,Low Risk,6.9565582275390625,21.9780216217041,1.8712596893310547,Stable
Biliran,2027,23.40970230102539,26.790082931518555,31.750213623046875,2028,Low Risk,8.340511322021484,21.9780216217041,4.812061309814453,Increasing
Biliran,2028,25.368745803833008,29.31222152709961,34.65692901611328,2028,Low Risk,9.288183212280273,21.9780216217041,7.334199905395508,Increasing
Bohol,2023,28.045883178710938,28.38357734680176,28.98679542541504,2028,Low Risk,0.9409122467041016,28.16901397705078,0.21456336975098012,Stable
Bohol,2024,28.09760284423828,28.5183162689209,29.213512420654297,2028,Low Risk,1.1159095764160156,28.16901397705078,0.3493022918701172,Stable
Bohol,2025,28.35610008239746,28.940954208374023,29.900970458984375,2028,Low Risk,1.544870376586914,28.16901397705078,0.7719402313232422,Stable
Bohol,2026,29.08075904846191,29.888586044311523,31.21715927124023,2028,Low Risk,2.1364002227783203,28.16901397705078,1.7195720672607422,Stable
Bohol,2027,29.781158447265625,30.712575912475582,32.182254791259766,2028,Low Risk,2.4010963439941406,28.16901397705078,2.543561935424801,Increasing
Bohol,2028,30.166034698486328,31.156436920166016,32.65011215209961,2028,Low Risk,2.4840774536132812,28.16901397705078,2.9874229431152344,Increasing
Bukidnon,2023,18.3005428314209,20.10809898376465,23.46961784362793,2028,Low Risk,5.169075012207031,24.58333396911621,-4.4752349853515625,Decreasing
Bukidnon,2024,19.221464157104492,21.37493133544922,25.08348274230957,2028,Low Risk,5.862018585205078,24.58333396911621,-3.208402633666992,Decreasing
Bukidnon,2025,20.65962600708008,23.271129608154297,27.35046005249023,2028,Low Risk,6.690834045410149,24.58333396911621,-1.312204360961914,Stable
Bukidnon,2026,22.08338165283203,25.159446716308594,29.51323699951172,2028,Low Risk,7.4298553466796875,24.58333396911621,0.5761127471923828,Stable
Bukidnon,2027,23.07069969177246,26.48814392089844,30.97205924987793,2028,Low Risk,7.901359558105469,24.58333396911621,1.9048099517822301,Stable
Bukidnon,2028,23.560924530029297,27.184799194335938,31.697330474853516,2028,Low Risk,8.136405944824219,24.58333396911621,2.6014652252197266,Increasing
Bulacan,2023,43.580204010009766,44.49663543701172,45.81305313110352,2028,Moderate Risk,2.232849121093757,41.63568878173828,2.8609466552734375,Increasing
Bulacan,2024,43.63494491577149,44.70580291748047,46.013954162597656,2028,Moderate Risk,2.3790092468261648,41.63568878173828,3.0701141357421875,Increasing
Bulacan,2025,43.91735076904297,45.165565490722656,46.58966064453125,2028,Moderate Risk,2.6723098754882812,41.63568878173828,3.529876708984375,Increasing
Bulacan,2026,44.44084548950195,45.9208869934082,47.58877182006836,2028,Moderate Risk,3.1479263305664062,41.63568878173828,4.285198211669922,Increasing
Bulacan,2027,45.26312255859375,47.0286979675293,48.969112396240234,2028,Moderate Risk,3.7059898376464844,41.63568878173828,5.393009185791016,Increasing
Bulacan,2028,46.18694686889648,48.21406555175781,50.33018493652344,2028,Moderate Risk,4.14323806762696,41.63568878173828,6.578376770019531,Increasing
Cagayan,2023,28.97520446777344,29.97400665283203,31.59890365600586,2028,Low Risk,2.6236991882324183,31.391586303710938,-1.4175796508789062,Stable
Cagayan,2024,29.051990509033203,30.304107666015625,32.21886444091797,2028,Low Risk,3.1668739318847656,31.391586303710938,-1.0874786376953125,Stable
Cagayan,2025,29.494874954223633,31.072986602783203,33.31035232543945,2028,Low Risk,3.8154773712158203,31.391586303710938,-0.3185997009277344,Stable
Cagayan,2026,30.138084411621097,32.053585052490234,34.56257629394531,2028,Low Risk,4.424491882324215,31.391586303710938,0.6619987487792969,Stable
Cagayan,2027,30.718994140625,32.89534378051758,35.56044387817383,2028,Low Risk,4.841449737548828,31.391586303710938,1.5037574768066406,Stable
Cagayan,2028,31.07514762878418,33.412742614746094,36.13734817504883,2028,Moderate Risk,5.062200546264648,31.391586303710938,2.0211563110351562,Increasing
Camarines Norte,2023,20.722545623779297,22.258216857910156,24.680803298950195,2028,Low Risk,3.9582576751708984,21.64179039001465,0.6164264678955078,Stable
Camarines Norte,2024,20.055774688720703,21.730833053588867,23.909914016723633,2028,Low Risk,3.8541393280029297,21.64179039001465,0.08904266357421875,Stable
